order_id,order_date,ship_date,customer_name,customer_id,customer_segment,category,product_name,product_id,region,state,city,quantity,unit_price,discount,sales_amount,cost_price,profit,stock_left,auto_reorder,reorder_quantity,supplier_name,supplier_email,payment_mode,delivery
ORD6626,2022-12-29,2023-01-04,Paul Norris,CUST268,Corporate,Grocery,Snacks,PROD582,South,West Virginia,North Wesleyport,8,4295,20,27488.0,20728.928496624027,6759.071503375973,36,No,0,Perry LLC,murphymichael@scott-miller.org,Net Banking,Pending
ORD6627,2025-02-01,2025-02-03,Dustin Smith,CUST388,Home Office,Grocery,Snacks,PROD114,South,Idaho,Andersonview,6,970,15,4947.0,3154.823866935799,1792.1761330642012,9,Yes,42,White-Campbell,victoriastone@gomez-smith.net,Net Banking,Returned
ORD6628,2025-07-10,2025-07-15,Nicholas Bush,CUST203,Consumer,Electronics,Monitor,PROD480,West,South Carolina,Lake Jermainefort,7,2862,0,20034.0,16719.31169104713,3314.688308952871,0,Yes,50,Jimenez-Riley,joseph50@parker-mcmillan.com,Net Banking,Returned
ORD6629,2024-11-05,2024-11-12,Mark Li,CUST641,Home Office,Office Supplies,Calculator,PROD917,West,Idaho,North Matthewborough,9,4972,20,35798.4,21613.565836755755,14184.834163244246,31,No,0,"Gibson, Coleman and Green",campbellkristi@smith-walker.net,Cash,Delivered
ORD6630,2024-08-10,2024-08-17,Veronica Cantu,CUST190,Corporate,Office Supplies,Pen,PROD306,East,Georgia,Wilkinsonfort,3,3452,10,9320.4,8346.13518213917,974.2648178608288,44,No,0,"Randall, Thompson and Griffin",hamiltonkari@duncan.biz,Net Banking,Cancelled
ORD6631,2024-04-29,2024-05-05,Steven Perez,CUST480,Corporate,Grocery,Sugar,PROD739,West,Arizona,New Angela,7,1381,0,9667.0,7125.110963817292,2541.889036182708,16,No,0,"Williams, Hughes and Powell",wcraig@huerta.com,Cash,Returned
ORD6632,2023-04-11,2023-04-17,Kelsey Thompson,CUST767,Home Office,Grocery,Sugar,PROD522,North,Idaho,North Kimberly,4,991,20,3171.2000000000003,2512.3404921683345,658.8595078316657,33,No,0,"Bailey, Figueroa and Blake",gloverlaura@leonard.com,Transfer,Delivered
ORD6633,2024-02-24,2024-02-26,Sean Gutierrez,CUST902,Corporate,Office Supplies,Stapler,PROD507,North,Vermont,Robinsonville,8,2547,15,17319.6,13542.966957792585,3776.6330422074134,34,No,0,Ford-Mcguire,chris11@hawkins.com,Cash,Returned
ORD6634,2025-06-15,2025-06-16,Aaron Patterson,CUST290,Corporate,Furniture,Sofa,PROD523,South,Alaska,Lake Melanie,3,2231,5,6358.349999999999,4895.838573429443,1462.511426570556,26,No,0,Pugh Ltd,cynthia34@wilkinson.net,Cash,Returned
ORD6635,2025-02-12,2025-02-13,Paul Price,CUST518,Home Office,Grocery,Snacks,PROD361,South,Texas,Lake Elizabethfort,9,4803,0,43227.0,35351.37752710333,7875.62247289667,13,No,0,Clark-Collins,sstewart@scott.com,Transfer,Cancelled
ORD6636,2023-04-18,2023-04-22,Christine Sims,CUST942,Corporate,Office Supplies,Calculator,PROD761,North,North Dakota,New Douglas,9,846,0,7614.0,6276.2713684941655,1337.7286315058345,11,No,0,"Garza, Oliver and Miller",rebecca48@rodriguez-salazar.biz,Net Banking,Pending
ORD6637,2023-01-07,2023-01-08,John Smith,CUST378,Consumer,Electronics,Laptop,PROD945,North,New York,Lake Darrell,2,2722,5,5171.8,4165.942680042718,1005.857319957282,2,Yes,23,"Lynn, Miles and Castro",jordan66@jones-jones.net,Transfer,Returned
ORD6638,2023-06-09,2023-06-12,Sergio Walls,CUST944,Consumer,Furniture,Study Table,PROD622,North,Georgia,Jacksonville,6,1064,10,5745.6,4457.1513991374195,1288.4486008625809,27,No,0,Miller and Sons,laura86@sexton-craig.biz,Transfer,Delivered
ORD6639,2023-10-26,2023-10-28,Victoria Dennis,CUST548,Consumer,Furniture,Office Chair,PROD361,West,Colorado,Haydenhaven,8,1982,0,15856.0,12768.160782575593,3087.8392174244073,21,No,0,Becker-Diaz,candace88@bray.info,Credit Card,Returned
ORD6640,2025-03-27,2025-03-29,Joe Dixon,CUST758,Home Office,Furniture,Study Table,PROD292,South,Utah,Port Bryanstad,4,3036,0,12144.0,9818.246341374972,2325.753658625028,33,No,0,White PLC,schneidernicholas@rice.com,Transfer,Delivered
ORD6641,2025-06-21,2025-06-23,Haley Willis,CUST574,Home Office,Office Supplies,Pen,PROD517,South,Connecticut,North Elizabeth,2,1856,0,3712.0,2727.0933103994807,984.9066896005193,46,No,0,"Murray, Cox and Figueroa",tbennett@garcia.com,Cash,Pending
ORD6642,2025-03-13,2025-03-15,Megan Bridges,CUST694,Consumer,Electronics,Headphones,PROD160,East,West Virginia,North Johnfurt,1,2661,10,2394.9,1839.1028120654173,555.7971879345828,43,No,0,Ball Inc,cynthiariley@barrera.com,Cash,Cancelled
ORD6643,2024-02-13,2024-02-20,Sara Daniel,CUST954,Home Office,Furniture,Office Chair,PROD885,South,Rhode Island,South Joshua,8,3554,20,22745.600000000002,15501.369292379082,7244.23070762092,5,Yes,20,Allen-Hayes,collinsmegan@petty.com,Transfer,Returned
ORD6644,2025-01-27,2025-02-01,Misty Hayes,CUST317,Home Office,Grocery,Rice Bag,PROD863,South,Alabama,West Jamesview,5,3743,10,16843.5,10579.323778040663,6264.1762219593365,37,No,0,Peters LLC,yadams@ware.biz,Credit Card,Cancelled
ORD6645,2022-12-14,2022-12-17,Gabrielle Martinez,CUST562,Consumer,Grocery,Cooking Oil,PROD682,East,Hawaii,Port Cassandra,7,4462,20,24987.2,20047.161746905735,4940.038253094266,48,No,0,Abbott PLC,dsosa@cochran-rice.net,Cash,Pending
ORD6646,2023-10-22,2023-10-25,Jeffrey Maldonado,CUST457,Consumer,Office Supplies,Calculator,PROD427,East,Texas,East Sarah,7,3508,5,23328.2,19715.559737742173,3612.640262257828,49,No,0,"Thornton, Garcia and Wells",osnow@campbell.com,Net Banking,Delivered
ORD6647,2023-03-22,2023-03-28,Matthew Cardenas,CUST491,Home Office,Office Supplies,File Folder,PROD237,South,Maryland,North Timothybury,6,3265,20,15672.0,13247.1306841705,2424.869315829499,14,No,0,Reyes-Malone,barbara05@hebert.com,Net Banking,Returned
ORD6648,2024-12-14,2024-12-16,Sarah West,CUST269,Consumer,Grocery,Cooking Oil,PROD841,North,New York,Michaelfort,9,2591,5,22153.05,16935.179250435445,5217.870749564554,5,Yes,48,Hayes and Sons,thomasmyers@bridges.com,Cash,Delivered
ORD6649,2025-05-24,2025-05-26,Jason Johnson,CUST329,Consumer,Furniture,Office Chair,PROD651,West,Maryland,Laurenside,2,2565,20,4104.0,3651.1947417482743,452.8052582517257,16,No,0,Ruiz Inc,gdickerson@francis.biz,Net Banking,Cancelled
ORD6650,2024-03-11,2024-03-13,Jeffrey Johnson,CUST267,Home Office,Furniture,Dining Table,PROD274,South,New Jersey,Lake Eric,1,2021,5,1919.9499999999998,1344.7891259404228,575.160874059577,13,No,0,Vargas PLC,kelly40@mckenzie.com,Transfer,Cancelled
ORD6651,2025-08-06,2025-08-08,Scott Rosario,CUST667,Consumer,Electronics,Keyboard,PROD928,East,Kansas,New Elizabethshire,7,166,5,1103.8999999999999,927.930824376261,175.96917562373892,25,No,0,"Zimmerman, Thompson and Freeman",brettbarnes@lane-barrera.com,Cash,Pending
ORD6652,2024-04-04,2024-04-05,Steven Martin,CUST189,Corporate,Furniture,Dining Table,PROD482,North,California,Danielmouth,5,2307,10,10381.5,6632.769096197401,3748.7309038025987,40,No,0,Mills-Howell,btrevino@thompson-gomez.org,Net Banking,Delivered
ORD6653,2023-01-18,2023-01-20,Shawn Moreno,CUST961,Home Office,Office Supplies,Notebook,PROD387,North,Iowa,Boyerton,10,2601,0,26010.0,16355.985641823303,9654.014358176697,6,Yes,24,Thompson Inc,hannahpoole@morgan.biz,Net Banking,Cancelled
ORD6654,2023-11-11,2023-11-16,Beth Salas,CUST700,Home Office,Grocery,Juice Pack,PROD251,East,Arizona,New Yvette,1,2188,20,1750.4,1232.3435868116924,518.0564131883077,42,No,0,Cook-Parrish,pbanks@lucas.biz,Net Banking,Pending
ORD6655,2024-07-07,2024-07-11,David Brennan,CUST288,Home Office,Grocery,Juice Pack,PROD456,North,Arizona,Timothymouth,3,4464,20,10713.6,6877.653085671736,3835.946914328264,40,No,0,Brown Inc,jason25@morrison.net,Credit Card,Delivered
ORD6656,2024-03-19,2024-03-21,Mr. Thomas Sanders,CUST395,Home Office,Furniture,Bookshelf,PROD195,East,South Dakota,Lake Cynthiafurt,4,4382,15,14898.8,12512.943861695812,2385.856138304187,0,Yes,36,Valdez-Noble,meyerjoshua@brown.net,Credit Card,Cancelled
ORD6657,2024-06-25,2024-06-30,Danielle Thomas,CUST263,Consumer,Office Supplies,Pen,PROD946,North,Missouri,West Johnshire,4,124,15,421.59999999999997,289.51816835027336,132.0818316497266,50,No,0,"Byrd, Rodriguez and Brown",lyonsebony@brock.net,Net Banking,Pending
ORD6658,2025-06-09,2025-06-14,Kelly Reid,CUST972,Corporate,Grocery,Cooking Oil,PROD429,South,Minnesota,Clinefort,4,4272,0,17088.0,12490.72140485423,4597.27859514577,10,No,0,"Lewis, Yang and Jones",ymorris@robles.biz,Transfer,Cancelled
ORD6659,2025-02-18,2025-02-20,Kevin Mclaughlin,CUST258,Corporate,Furniture,Study Table,PROD762,East,Rhode Island,Dustintown,6,4915,10,26541.0,23151.10210037379,3389.8978996262085,12,No,0,Richardson-Green,traviswatts@johnson.net,Cash,Returned
ORD6660,2024-07-15,2024-07-20,Eric Sullivan,CUST183,Home Office,Furniture,Dining Table,PROD569,North,Idaho,Davistown,6,4921,10,26573.4,18007.598294849056,8565.801705150945,30,No,0,"Lane, Gallagher and Russell",miranda52@christensen-sharp.com,Transfer,Pending
ORD6661,2024-04-01,2024-04-07,Joseph Peterson,CUST449,Home Office,Electronics,Mouse,PROD680,North,Nevada,Fosterfort,9,3805,0,34245.0,24531.13822750531,9713.861772494689,11,No,0,Brady-Orozco,mayercarol@smith.com,Transfer,Delivered
ORD6662,2024-08-11,2024-08-14,Emily Bowman,CUST620,Consumer,Grocery,Rice Bag,PROD281,South,North Carolina,New Samuelfort,8,795,0,6360.0,5172.794065357636,1187.205934642364,27,No,0,Wright PLC,suzannethomas@cook.com,Cash,Cancelled
ORD6663,2025-09-25,2025-09-29,Joy Jones,CUST804,Consumer,Grocery,Cooking Oil,PROD607,East,California,New Kellychester,8,4908,20,31411.2,21276.330874571104,10134.869125428897,0,Yes,24,"Gray, Taylor and Romero",elizabethwilliams@roy.biz,Net Banking,Pending
ORD6664,2024-06-20,2024-06-22,Joshua Smith,CUST163,Corporate,Furniture,Dining Table,PROD352,North,Kentucky,Browningburgh,3,4035,5,11499.75,7814.646255403475,3685.103744596525,35,No,0,"Wall, Cabrera and Mathis",aclark@long.com,Cash,Delivered
ORD6665,2025-05-16,2025-05-18,Matthew Ford,CUST905,Home Office,Office Supplies,File Folder,PROD123,North,Texas,North Barbaraburgh,10,112,10,1008.0,654.7103042726271,353.2896957273729,48,No,0,"Kim, Wood and Hill",maria92@reese.net,Net Banking,Cancelled
ORD6666,2023-11-24,2023-11-27,David Davis,CUST896,Consumer,Furniture,Office Chair,PROD850,West,Wyoming,Miguelborough,3,2888,20,6931.200000000001,5727.871014917946,1203.3289850820547,23,No,0,"Gilbert, Schultz and Sanford",kevinking@boyer.net,Credit Card,Delivered
ORD6667,2023-11-03,2023-11-07,Nathaniel Smith,CUST423,Corporate,Office Supplies,File Folder,PROD311,West,New Hampshire,New Christopherberg,7,1145,5,7614.25,5501.098261632625,2113.1517383673754,30,No,0,"Steele, Smith and Cook",jennifer55@murphy.org,Cash,Pending
ORD6668,2023-08-07,2023-08-10,Jodi Hanna,CUST987,Home Office,Furniture,Dining Table,PROD428,North,Michigan,Brianburgh,6,716,20,3436.8,2387.7205412685817,1049.0794587314185,29,No,0,"Brown, Miller and Evans",melissawhite@watkins-thompson.com,Cash,Returned
ORD6669,2024-08-28,2024-08-29,Regina Walker,CUST569,Corporate,Office Supplies,Notebook,PROD809,North,Tennessee,South Aprilside,3,801,10,2162.7000000000003,1383.411969034581,779.2880309654192,30,No,0,Marks Ltd,lindseycastillo@whitaker.com,Transfer,Delivered
ORD6670,2025-05-26,2025-05-31,Andrew Peters DVM,CUST657,Consumer,Electronics,Mouse,PROD691,South,New Mexico,Smithville,8,4740,10,34128.0,21233.73007667689,12894.26992332311,8,Yes,43,Gonzales Group,toddwilliam@suarez.biz,Cash,Delivered
ORD6671,2023-08-11,2023-08-13,Andrew Palmer,CUST945,Corporate,Office Supplies,Calculator,PROD506,East,Connecticut,Whiteton,3,363,0,1089.0,763.3153411897355,325.6846588102645,21,No,0,Smith LLC,brandon14@paul.com,Transfer,Delivered
ORD6672,2025-10-17,2025-10-18,John Chen,CUST512,Corporate,Electronics,Laptop,PROD975,North,Alaska,Port Raymondborough,4,620,0,2480.0,1694.315449328326,785.6845506716741,28,No,0,White and Sons,dakota69@burton-smith.com,Net Banking,Pending
ORD6673,2024-01-20,2024-01-26,Kathy Scott,CUST800,Corporate,Office Supplies,Calculator,PROD647,East,Virginia,West Jonathan,2,2453,15,4170.099999999999,3588.4460663012096,581.6539336987898,12,No,0,Patel PLC,melissa51@adkins.info,Net Banking,Pending
ORD6674,2024-05-23,2024-05-26,Jacob Fox,CUST784,Consumer,Grocery,Snacks,PROD319,South,Montana,Port Raymond,2,3647,20,5835.200000000001,3556.052790340924,2279.147209659077,10,No,0,Austin Ltd,coleward@garza.com,Credit Card,Pending
ORD6675,2025-10-19,2025-10-22,Lisa Harris,CUST942,Home Office,Grocery,Sugar,PROD374,North,Arkansas,Brandonville,2,1987,5,3775.2999999999997,2589.194321564267,1186.105678435733,21,No,0,Deleon-Wolfe,gardnerkenneth@weber.org,Cash,Returned
ORD6676,2023-02-02,2023-02-09,Mario Shepard,CUST921,Home Office,Grocery,Sugar,PROD133,West,Ohio,Matthewfurt,9,4484,5,38338.2,24157.22099880981,14180.979001190186,27,No,0,Maldonado LLC,caseyelizabeth@morris.com,Transfer,Cancelled
ORD6677,2023-03-05,2023-03-06,Marvin Tate,CUST524,Consumer,Office Supplies,Stapler,PROD395,North,New Mexico,Lake Kelly,8,3716,15,25268.8,21026.836642395487,4241.963357604513,28,No,0,"Rogers, Harris and Roberts",michaelross@schneider.com,Net Banking,Cancelled
ORD6678,2024-09-20,2024-09-22,Miranda Miller,CUST588,Consumer,Grocery,Rice Bag,PROD771,South,Washington,South Seanmouth,10,497,20,3976.0,3099.077337674539,876.9226623254608,32,No,0,"Gonzales, Weiss and Merritt",dannyjimenez@santos.com,Cash,Pending
ORD6679,2023-09-04,2023-09-05,Abigail Riggs,CUST598,Consumer,Furniture,Office Chair,PROD833,East,Ohio,Morganburgh,2,4325,5,8217.5,5721.0121283550525,2496.4878716449475,1,Yes,20,Hernandez PLC,moralesryan@lee.org,Net Banking,Returned
ORD6680,2023-03-07,2023-03-11,Jonathan Lara,CUST524,Corporate,Office Supplies,Calculator,PROD674,North,North Carolina,Andersontown,1,3737,0,3737.0,2593.881379449653,1143.1186205503468,43,No,0,Pennington-Higgins,brandylopez@hall.com,Transfer,Returned
ORD6681,2025-07-09,2025-07-14,Alex Scott,CUST846,Corporate,Grocery,Rice Bag,PROD963,West,Michigan,South Kaitlyn,7,2666,20,14929.6,12181.668305972746,2747.9316940272547,0,Yes,50,Olson-Figueroa,stevenslisa@gray.net,Credit Card,Delivered
ORD6682,2023-02-01,2023-02-07,Mary Park,CUST870,Home Office,Grocery,Juice Pack,PROD547,South,Utah,Morafort,3,2597,10,7011.900000000001,5434.516302516865,1577.3836974831356,31,No,0,Lambert Ltd,xlynn@wallace.com,Cash,Returned
ORD6683,2023-01-12,2023-01-16,Jennifer Davis,CUST161,Consumer,Furniture,Sofa,PROD756,East,Arizona,East Katelynside,2,3366,15,5722.2,4222.465078474826,1499.7349215251734,41,No,0,Carter-Long,mitchell22@murphy.com,Cash,Pending
ORD6684,2023-08-28,2023-09-04,Diana Green,CUST218,Consumer,Electronics,Laptop,PROD361,West,Kentucky,Karenborough,4,4475,0,17900.0,11479.843469332298,6420.156530667702,49,No,0,"Bauer, Robertson and Rangel",claudiaperez@jones-jones.com,Credit Card,Pending
ORD6685,2023-10-21,2023-10-26,Christina Huang,CUST453,Consumer,Furniture,Dining Table,PROD168,West,North Carolina,Campbellborough,3,1907,10,5148.900000000001,4296.758341504256,852.1416584957442,37,No,0,Hensley Ltd,josedecker@carson.com,Credit Card,Pending
ORD6686,2023-12-30,2024-01-03,Mrs. Shelby Schroeder,CUST199,Corporate,Grocery,Sugar,PROD757,East,Arizona,North Lindsey,4,3472,5,13193.599999999999,9342.244698236143,3851.355301763855,36,No,0,"Bond, Hill and Price",kramsey@pollard-oneal.org,Net Banking,Returned
ORD6687,2023-05-24,2023-05-29,Kenneth Lambert,CUST797,Corporate,Office Supplies,Calculator,PROD447,North,Pennsylvania,East Sandra,4,2268,5,8618.4,5704.502808675428,2913.8971913245714,6,Yes,26,Wu-Harris,thomassutton@howard.com,Net Banking,Delivered
ORD6688,2025-05-07,2025-05-10,Jordan Manning,CUST197,Home Office,Grocery,Snacks,PROD681,East,Florida,Lake Cherylmouth,7,4006,0,28042.0,24294.44183921064,3747.558160789358,2,Yes,37,Thomas-Becker,wwashington@donovan.com,Cash,Returned
ORD6689,2024-12-01,2024-12-07,Sabrina Campbell,CUST811,Corporate,Electronics,Mouse,PROD728,South,California,Christophermouth,8,2848,20,18227.2,14716.386222154902,3510.8137778450982,24,No,0,"Brown, Reynolds and Rodriguez",vjacobs@wade.com,Net Banking,Returned
ORD6690,2025-09-22,2025-09-26,Mary Martinez,CUST934,Consumer,Furniture,Office Chair,PROD840,West,Arkansas,Randallmouth,3,1091,15,2782.0499999999997,1893.7126901402908,888.337309859709,9,Yes,48,Singh LLC,zpetersen@hicks.org,Net Banking,Returned
ORD6691,2023-05-23,2023-05-29,Jeffrey Mccarty,CUST532,Consumer,Office Supplies,Notebook,PROD912,South,Iowa,Lake Patricia,4,3263,10,11746.800000000001,8645.033935401016,3101.7660645989854,9,Yes,40,Ball Inc,pmorris@franklin-johnson.com,Transfer,Cancelled
ORD6692,2022-12-21,2022-12-22,Matthew Perkins,CUST842,Corporate,Grocery,Sugar,PROD446,West,Missouri,Port Tinaborough,5,2701,5,12829.75,8515.738199054753,4314.011800945247,27,No,0,Graham-Miller,hallanthony@banks.com,Credit Card,Cancelled
ORD6693,2023-08-09,2023-08-11,Eric Rosales,CUST981,Home Office,Furniture,Dining Table,PROD688,East,North Dakota,Jamesburgh,9,247,0,2223.0,1389.9246602604017,833.0753397395983,4,Yes,33,Marshall Ltd,jeremy18@dennis.com,Transfer,Cancelled
ORD6694,2024-06-03,2024-06-09,Eric Robertson,CUST566,Home Office,Electronics,Headphones,PROD163,West,Louisiana,Garymouth,8,4940,0,39520.0,26703.80459485443,12816.195405145569,35,No,0,Gonzales Group,juandorsey@davis.info,Net Banking,Cancelled
ORD6695,2024-05-24,2024-05-31,Frank Drake,CUST561,Consumer,Electronics,Laptop,PROD745,West,Indiana,South Autumn,1,2495,20,1996.0,1772.8417597908522,223.15824020914783,21,No,0,Adams-Collier,sheltonamanda@simmons.com,Credit Card,Pending
ORD6696,2023-09-24,2023-09-28,Kevin Ryan DVM,CUST518,Home Office,Office Supplies,Calculator,PROD290,East,Pennsylvania,Jeremyton,9,2950,10,23895.0,14825.235266567746,9069.764733432254,1,Yes,41,"Hernandez, Benson and Alvarez",davidmorales@pham.com,Cash,Cancelled
ORD6697,2024-03-26,2024-03-29,Amy Hubbard,CUST758,Home Office,Furniture,Office Chair,PROD204,South,Massachusetts,Port Stephenland,1,2783,20,2226.4,1667.132539795137,559.267460204863,32,No,0,"Gonzalez, Barton and Allison",sgolden@maldonado.net,Credit Card,Cancelled
ORD6698,2025-09-13,2025-09-14,Cynthia Davis,CUST685,Home Office,Office Supplies,File Folder,PROD685,East,Kentucky,Teresaview,1,594,15,504.9,442.97724505887624,61.92275494112374,48,No,0,Reyes-Smith,stevenfoster@sparks.com,Net Banking,Delivered
ORD6699,2024-09-05,2024-09-06,Deborah Richard,CUST503,Corporate,Furniture,Sofa,PROD827,East,New Jersey,Meganview,1,1905,20,1524.0,975.3564106304299,548.6435893695701,11,No,0,Gilbert Ltd,michaelpearson@johnson-friedman.com,Transfer,Returned
ORD6700,2025-08-19,2025-08-21,Sarah Allen,CUST141,Corporate,Furniture,Study Table,PROD428,East,Iowa,Lake Kellyshire,7,974,0,6818.0,5869.870514311177,948.1294856888226,6,Yes,29,Brandt-Finley,jenniferjones@austin.com,Cash,Returned
ORD6701,2024-01-30,2024-02-04,Elizabeth Ward,CUST843,Consumer,Grocery,Juice Pack,PROD790,West,Connecticut,Stephaniemouth,4,1558,20,4985.6,3251.4221731691887,1734.1778268308117,33,No,0,Eaton PLC,mcknightstacey@wilson.org,Cash,Cancelled
ORD6702,2025-05-30,2025-05-31,Janice Lee,CUST843,Consumer,Electronics,Mouse,PROD131,West,Connecticut,Donaldmouth,1,4316,5,4100.2,3646.639770866869,453.56022913313063,23,No,0,Hartman-Flores,rileycallahan@henson-bowers.biz,Credit Card,Cancelled
ORD6703,2025-07-07,2025-07-14,Stacie Scott,CUST374,Home Office,Grocery,Sugar,PROD825,East,Louisiana,South Cheryl,2,4786,0,9572.0,6782.898131368979,2789.101868631021,6,Yes,28,Wilson Ltd,watsonwilliam@briggs-shelton.com,Cash,Pending
ORD6704,2024-02-22,2024-02-28,Jacqueline Davis,CUST498,Consumer,Furniture,Bookshelf,PROD352,North,Virginia,Evansburgh,7,4744,5,31547.6,26543.866077084094,5003.733922915904,12,No,0,"Simpson, Griffith and Ellison",kendrawalker@hardy.com,Transfer,Returned
ORD6705,2024-11-02,2024-11-08,Kristin Henderson,CUST696,Corporate,Furniture,Bookshelf,PROD907,East,Arkansas,Rangelberg,10,3312,5,31464.0,24749.10236551862,6714.897634481378,11,No,0,Christian-Bishop,chernandez@larson.com,Net Banking,Pending
ORD6706,2024-05-08,2024-05-12,Reginald Hoover,CUST706,Consumer,Office Supplies,Calculator,PROD492,North,Utah,Whitneyside,3,1988,0,5964.0,5361.774748202275,602.2252517977249,25,No,0,Diaz Group,frenchethan@hampton.net,Credit Card,Pending
ORD6707,2023-10-29,2023-11-02,Philip English,CUST622,Consumer,Electronics,Laptop,PROD426,South,Wyoming,West Jon,10,1706,5,16207.0,13405.657626130149,2801.342373869851,1,Yes,29,"Perry, Delacruz and Cooke",craig14@davis.com,Cash,Returned
ORD6708,2023-01-31,2023-02-05,Sharon Henderson,CUST403,Home Office,Furniture,Dining Table,PROD939,North,North Carolina,Davisstad,1,2976,5,2827.2,1915.3238721870064,911.8761278129934,17,No,0,Barnett Inc,mlane@friedman.biz,Transfer,Cancelled
ORD6709,2025-06-26,2025-06-30,Cheryl House,CUST395,Corporate,Grocery,Sugar,PROD743,East,North Carolina,Scottton,8,3338,10,24033.600000000002,17176.7696136205,6856.830386379501,38,No,0,Sullivan-Scott,tarafranklin@mccoy-aguirre.com,Net Banking,Pending
ORD6710,2023-08-23,2023-08-29,Alexandra Tapia,CUST309,Home Office,Furniture,Bookshelf,PROD380,West,Louisiana,Marisaburgh,7,1367,10,8612.1,5181.215059943195,3430.884940056805,41,No,0,Randolph-Sherman,davidhammond@lynn.com,Net Banking,Returned
ORD6711,2025-03-17,2025-03-24,Rachel Wilkinson,CUST204,Consumer,Furniture,Dining Table,PROD858,West,California,West Brandonhaven,5,3421,10,15394.5,13736.72488471919,1657.7751152808105,18,No,0,Taylor-Oliver,grahamclinton@stephens.com,Cash,Delivered
ORD6712,2024-10-09,2024-10-10,Adam Miller,CUST719,Home Office,Office Supplies,Stapler,PROD708,West,Kentucky,Port Jeffery,10,1216,20,9728.0,8135.994840004003,1592.005159995997,26,No,0,Gamble Ltd,schmidtnatalie@hunt-jackson.net,Transfer,Pending
ORD6713,2024-07-02,2024-07-03,Julie Beard,CUST384,Corporate,Electronics,Headphones,PROD184,North,Virginia,Parsonsmouth,7,1968,5,13087.199999999999,11639.094990911362,1448.1050090886365,19,No,0,White-Adams,fletcherrichard@sellers.net,Cash,Cancelled
ORD6714,2025-10-16,2025-10-17,Anna Foster,CUST314,Consumer,Furniture,Office Chair,PROD208,East,Nevada,Ballardport,9,2126,5,18177.3,12996.506919795163,5180.793080204836,38,No,0,Brown and Sons,collinsjoseph@newton.biz,Credit Card,Pending
ORD6715,2024-12-15,2024-12-21,Leah Rodriguez,CUST111,Corporate,Furniture,Dining Table,PROD643,West,Colorado,Port Timothy,8,2613,5,19858.8,14614.940021070615,5243.859978929384,1,Yes,45,Miller PLC,gelliott@fernandez.com,Cash,Returned
ORD6716,2025-01-13,2025-01-14,Travis Moody,CUST678,Consumer,Furniture,Sofa,PROD286,North,Rhode Island,New Shawnaside,8,2391,20,15302.400000000001,13667.894953061872,1634.5050469381295,12,No,0,Park-West,waynegibson@powell-reeves.com,Cash,Pending
ORD6717,2024-07-19,2024-07-20,Joshua Hall,CUST134,Consumer,Office Supplies,Notebook,PROD231,North,New Mexico,East Loriville,1,4464,10,4017.6,2877.6566251541553,1139.9433748458446,41,No,0,Bullock-Torres,markpratt@hill-lambert.com,Net Banking,Pending
ORD6718,2024-01-14,2024-01-17,Stephanie Watson MD,CUST803,Home Office,Grocery,Juice Pack,PROD598,South,Rhode Island,Samuelberg,4,2974,15,10111.6,8130.019314352837,1981.5806856471636,25,No,0,Cummings Group,cameronscott@hernandez.net,Transfer,Pending
ORD6719,2023-08-12,2023-08-13,Maria Warren,CUST139,Consumer,Office Supplies,File Folder,PROD321,East,Connecticut,Bauermouth,7,4258,15,25335.1,18059.515754326767,7275.584245673232,9,Yes,45,"Schultz, Greene and Myers",stephenramirez@key.info,Transfer,Cancelled
ORD6720,2024-01-24,2024-01-27,Sara Reyes,CUST895,Consumer,Office Supplies,Notebook,PROD755,East,New Jersey,Jamesstad,7,4813,0,33691.0,24996.796950361408,8694.203049638592,33,No,0,Young-Cuevas,mitchellmichael@young.biz,Credit Card,Delivered
ORD6721,2023-07-08,2023-07-11,Nathan King,CUST444,Home Office,Electronics,Keyboard,PROD268,South,Oklahoma,Taraport,1,2229,10,2006.1000000000001,1333.2538253039504,672.8461746960497,49,No,0,Thomas Ltd,vjoseph@jackson-harmon.com,Net Banking,Returned
ORD6722,2023-05-21,2023-05-23,Tiffany Williams,CUST328,Corporate,Electronics,Laptop,PROD237,North,Arkansas,New Michael,10,907,0,9070.0,6594.677996815451,2475.3220031845494,34,No,0,Shaw LLC,kevin38@aguilar.com,Credit Card,Pending
ORD6723,2025-09-24,2025-10-01,Stacy York,CUST385,Home Office,Electronics,Monitor,PROD323,North,Georgia,Jacquelineton,5,817,15,3472.25,2107.4869003873237,1364.7630996126763,27,No,0,Peterson-Benson,lorilewis@cox.com,Credit Card,Cancelled
ORD6724,2025-06-27,2025-07-04,Brandon Simpson,CUST191,Corporate,Office Supplies,Notebook,PROD462,East,Delaware,East Rickychester,3,4916,5,14010.599999999999,10787.708108610086,3222.8918913899124,18,No,0,Keith Ltd,bmolina@lane.org,Credit Card,Delivered
ORD6725,2023-03-27,2023-03-29,Valerie Patterson,CUST821,Corporate,Office Supplies,Notebook,PROD902,North,Delaware,Lake Jaclynport,10,975,20,7800.0,4750.694061357658,3049.305938642342,21,No,0,Wilson-Perez,halldonald@miller.org,Credit Card,Cancelled
ORD6726,2023-08-29,2023-09-03,Shawn Salinas DDS,CUST574,Consumer,Office Supplies,Stapler,PROD573,East,Texas,West Adam,8,383,0,3064.0,1871.721010960428,1192.278989039572,40,No,0,Cox PLC,monica42@long.org,Net Banking,Delivered
